x	y
84738	-0.772416231657145
85405	-1.27349393209434
86073	-0.855223720316005
86740	-1.87389622691446
87407	-0.898291232824497
88074	-3.27045258317134
88742	-1.7271635688269
89409	2.49736764239772
90076	0.205776947102708
90743	-1.22322272705248
91410	-2.17693941941377
92078	-1.36146759507032
92745	-0.63735660147422
93412	-1.50854910637658
94079	-2.13997289618698
94747	-2.06335330742436
95414	0.297478695832796
96081	-0.92355615999913
96748	-1.17262722200692
97415	-0.691381036480165
98083	0.573199084543619
98750	-0.593808738986883
99417	-1.60037368905439
100084	-1.31905148307393
100751	-0.393640697537355
101419	0.162907720734448
102086	-0.186151536990248
102753	-0.951413046661944
103420	0.962625045062842
104088	-0.707149211146654
104755	0.256116048020586
105422	-0.227446740441872
106089	0.595438498957741
106756	0.379855142293012
107424	-0.208618223670477
108091	0.171107201858809
108758	-2.08191288225327
109425	0.655999768437708
110093	-1.33440860992448
110760	1.24076528524045
111427	-1.03526861967938
112094	1.22998343838424
112761	0.160038186378816
113429	1.91654665763324
114096	-1.90692011594324
114763	2.02636696205614
115430	-0.171024982982899
116098	-0.643895342962831
116765	-0.675996196132282
117432	-0.715365935713891
118099	-2.13504477089259
118766	1.0317096914507
119434	-0.348942675008323
120101	1.44870914077114
120768	1.47743556707844
121435	0.918763542670156
122103	0.250214154736098
122770	0.475043011329099
123437	0.583697002393989
124104	-0.811655631673096
124771	0.672677787268489
125439	-0.316959716241842
126106	-0.299981111262492
126773	-0.98089480048348
127440	-0.104437634418302
128108	-0.517364832025054
128775	-2.04943645831981
129442	-0.253716931598443
130109	0.449895536797696
130776	0.879796490670068
131444	-1.53551735619736
132111	0.530225998850579
132778	-1.24871646319195
133445	-0.139018448474678
134113	0.304235911851813
134780	0.912324748397286
135447	0.532559334367945
136114	-0.254675725445577
136781	-0.00751135875887869
137449	-1.68538092068673
138116	0.291295145973519
138783	0.451843688578698
139450	0.446535155063591
140118	-0.25300909736904
140785	1.20368603008232
141452	0.97425209598423
142119	-0.656453628974822
142786	0.404225584828809
143454	-0.37718499798207
144121	1.35191465431489
144788	-0.855407299477944
145455	0.261096514294175
146123	-1.32717293354493
146790	-0.11594882629096
147457	0.94364557364246
148124	-0.524038391278084
148791	-0.72191283937667
149459	0.48962065751299
150126	-1.07412887636341
150793	-0.77369537557124
151460	1.37298060132982
152128	0.548420401540965
152795	0.416283579517408
153462	1.47809665632468
154129	-0.160495886717789
154796	0.663934771679809
155464	-0.0124636127892581
156131	1.64407967921952
156798	0.0624236481002621
157465	-0.662053579584938
158133	0.634954029919203
158800	0.834796666761988
159467	0.868120649794524
160134	-0.906504470463803
160801	-0.239754939874824
161469	-1.90534873120452
162136	-1.08332965061108
162803	-0.105782521570107
163470	0.0437016424547136
164138	-0.744338168189052
164805	-1.97423235982406
165472	-0.730859033661233
166139	-0.200531975994291
166806	0.346152561646913
167474	-0.0681016655601642
168141	1.66306286373369
168808	0.486629524547978
169475	0.366299951650175
170143	-0.810302843632438
170810	-0.23903217055062
171477	0.373671812255525
172144	-0.640956366709079
172811	-1.00073598220069
173479	1.38396277702045
174146	-1.27324781502775
174813	-0.00614811863692375
175480	0.363994822569529
176148	-0.938756432847446
176815	-0.420046907166667
177482	-2.54141084983188
178149	1.12906938644508
178816	1.45041551375238
179484	-1.18698325391147
180151	-0.938105283552863
180818	1.73829230085039
181485	0.999557463414762
182153	0.79247963086415
182820	1.02565606867222
183487	-0.710477517758845
184154	-0.396811002191255
184821	-0.0323015211261701
185489	-0.600149216177172
186156	0.323147364294572
186823	-0.0512089659919725
187490	0.889874570136453
188158	0.279535565113657
188825	0.936204615022796
189492	-0.936765178651229
190159	-1.46167904664432
190826	0.34241789596244
191494	-1.61431942536708
192161	-0.455745607242025
192828	-0.0739434655275085
193495	0.176078688110364
194163	-1.51136898343638
194830	0.858280362542303
195497	0.294683760851304
196164	-1.295966270283
196831	-0.305244933292355
197499	0.103740010859121
198166	0.976714118800231
198833	0.767717580533571
199500	0.96311294414914
200168	0.61985893376228
200835	0.129044014497714
201502	1.18313132466782
202169	-0.106989794014722
202836	0.557845652224116
203504	-0.00852691104651464
204171	-0.633852427509311
204838	0.330918987770805
205505	1.97338209178426
206173	-1.36841320766977
206840	2.66966409465392
207507	0.855343782918413
208174	0.382998478391208
208841	0.655774393309867
209509	0.415416265580428
210176	0.916377870410782
210843	-0.573290077266651
211510	1.10003117609069
212178	-0.639596022509733
212845	2.05335596847197
213512	0.117545998160302
214179	-0.148937428793521
214846	0.506773487466026
215514	-0.438627214834186
216181	-1.95707336310108
216848	0.335122608306048
217515	0.4519239207719
218183	-0.334114181410386
218850	1.61261948936344
219517	-0.460484862851311
220184	1.11636236022939
220851	0.128837975565781
221519	-1.73116878273027
222186	-0.500790943197358
222853	0.579993167131765
223520	-1.29268683298179
224188	0.381529771020315
224855	2.59214853383118
225522	-0.17009512484951
226189	0.563486557666493
226856	0.735744354382688
227524	-1.53186671161423
228191	-0.558307880830188
228858	-0.78234797769262
229525	-0.136978895227314
230193	0.0736968752517092
230860	0.201481957031106
231527	-0.113285044789291
232194	-0.896969889235051
232861	-1.10169431889734
233529	0.0878262132194859
234196	-1.17431296445147
234863	0.634038575140176
235530	1.37814734447472
236198	-0.699360351972173
236865	1.19922719664562
237532	-1.9785963975136
238199	-0.44119787798146
238866	-1.63812696629232
239534	-0.259337913160729
240201	1.46259142406653
240868	0.264306653403096
241535	0.705548602869603
242203	0.784764697007417
242870	1.39851226733433
243537	-1.36551313242401
244204	0.0969657215521573
244871	0.400433857389664
245539	0.690433609212913
246206	-0.0757460270773189
246873	1.20150185987491
247540	-0.08234206143424
248208	0.0393425294127207
248875	1.19089720388541
249542	0.077971765184885
250209	-1.01011905159288
250876	0.810158902836161
251544	-0.38972547396315
252211	1.33974085886932
252878	-0.313860119116709
253545	-0.443913694811109
254213	-0.773051421479055
254880	1.3327437275732
255547	-0.137398824452556
256214	1.66637610163897
256881	-0.650119579405284
257549	2.22355287912788
258216	-1.14001993164609
258883	0.491614550105635
259550	0.765879514825227
260218	-1.05679388615607
260885	2.04554474975239
261552	0.456651111696115
262219	-1.08042583577062
262886	0.0055871949274109
263554	0.366402553250617
264221	-0.772949989094738
264888	1.80122075391207
265555	0.509986506302771
266223	0.791555993442144
266890	-0.153405852379238
267557	1.42746101930528
268224	-1.43601579112127
268891	0.21169798785904
269559	0.833613326250654
270226	0.748857954144266
270893	-1.02821651792951
271560	0.0678029026578503
272228	-0.78546954342232
272895	-1.46642680071922
273562	-1.23381521021657
274229	0.0373405577857623
274896	1.04599035490474
275564	0.343621184187382
276231	0.675900564907751
276898	-1.10950047226031
277565	1.33813513504935
278233	-0.384312007015212
278900	-2.10097042637875
279567	-1.78899709832329
280234	0.870719885031111
280901	0.468530436659741
281569	-1.17432621821287
282236	-0.0720500927689481
282903	0.35103277284593
283570	0.407002548582325
284238	-0.279313295314393
284905	-1.03756770347892
285572	1.47577801306555
286239	1.26980472116237
286906	0.0495899789584116
287574	-0.225248270002126
288241	0.622617849726157
288908	-1.38758396188865
289575	2.00916102832465
290243	0.717365545235588
290910	-0.513505399891924
291577	0.790944684411607
292244	-2.39901826847059
292911	-0.11309850599646
293579	-0.502953269388571
294246	-1.14194395339486
294913	0.891153829141777
295580	-0.0786605382133964
296248	0.289940574824477
296915	0.188875175440698
297582	-0.610167275902427
298249	1.43740044722583
298916	0.374778302181429
299584	1.08587914888808
300251	0.350294598941561
300918	1.37817315839141
301585	1.71882347264583
302252	0.838605355555098
302920	0.388232165561822
303587	1.25647494911466
304254	0.238218598504955
304921	-0.932226623292138
305589	1.38349987213279
306256	0.441474255045111
306923	0.566282091407515
307590	0.362135915443469
308257	1.84981460442097
308925	1.64314674854356
309592	-0.607626862866134
310259	2.8211885951494
310926	1.00729704998754
311594	1.64431538655044
312261	0.798663046405534
312928	2.0371827715139
313595	2.73150653945997
314262	2.7133044536095
314930	0.457175445026738
315597	1.39688348248958
316264	1.79497321959538
316931	1.89066491783162
317599	1.58518133463289
318266	1.53277100095934
318933	0.408464285076041
319600	1.73748470935069
320267	2.33962086615757
320935	0.680042628532637
321602	0.562672775103525
322269	-0.665493083519256
322936	1.99205611794413
323604	1.10063830759905
324271	4.70191904061901
324938	0.782597707572276
325605	2.06890013013985
326272	3.03438587383367
326940	0.598367880974172
327607	0.78936110621076
328274	1.62328407300768
328941	-0.237074415327559
329609	2.1305660511891
330276	1.2097755490625
330943	-0.301225110506348
331610	0.523080006624345
332277	1.26668283898525
332945	1.26581892571145
333612	2.85626117764895
334279	1.14483078371421
334946	0.891735149944157
335614	0.884232938149818
336281	1.02922883252855
336948	-0.957803270313708
337615	3.26089913606833
338282	-0.312874571504342
338950	1.08338405300481
339617	2.82626158079398
340284	-1.4076658640407
340951	-0.592817552469981
341619	1.61926268579635
342286	1.11450605595074
342953	1.13817267718855
343620	2.33840790592927
344287	1.33723372548366
344955	1.2510916810891
345622	2.22567668869102
346289	0.168590495806048
346956	-0.30402864685303
347624	2.58276564155773
348291	0.117352916075003
348958	0.14351120593067
349625	1.09783120161017
350292	-0.884974634143168
350960	1.84872843373622
351627	1.92913846232934
352294	2.21534906997885
352961	0.886833829179933
353629	2.60196388524305
354296	1.33713055115225
354963	0.629744395714063
355630	0.845850741585845
356297	2.20678174060713
356965	1.70337627570636
357632	-0.172636937435958
358299	1.78011288222734
358966	1.55775473938479
359634	1.34987128272643
360301	1.78232995278271
360968	1.87147697555006
361635	-0.394886421622101
362302	1.23236820612616
362970	2.72175355713703
363637	0.376185448164782
364304	2.16976723946354
364971	1.78289590118977
365639	1.67094417626051
366306	0.218959134970932
366973	-0.705743115057136
367640	0.963991210766197
368307	-0.576558084100525
368975	1.12683645714025
369642	0.676958577002434
370309	0.933729053910834
370976	1.27739114295435
371644	1.97575020198519
372311	0.216064499123528
372978	1.66928257042019
373645	-1.87809078572532
374312	3.09568752254759
374980	0.783606363102949
375647	0.72636226368696
376314	1.46759513323558
376981	0.00150044712228181
377649	-1.53555141977777
378316	2.18893932341071
378983	0.436314603698208
379650	-0.0686483726686211
380317	0.691935345209325
380985	1.4983368304493
381652	2.28511387558276
382319	1.78891882829587
382986	2.18270462823309
383654	1.58626998390877
384321	-0.0897411991272137
384988	-0.169223307722546
385655	0.443128453167641
386322	0.221782455261994
386990	2.48644924607866
387657	0.403606785281611
388324	1.03638544287445
388991	-0.0220448620319875
389659	1.73608322375751
390326	0.686431433578638
390993	1.66505871969222
391660	-0.130925609421603
392327	3.02299969083039
392995	1.29216075092584
393662	-0.0108671368786868
394329	-0.502011940892669
394996	1.26669574887596
395664	2.49025415666783
396331	-0.320994667993286
396998	0.920271429306169
397665	0.706309980480468
398332	3.15592043512848
399000	1.40213690863028
399667	1.86580989197157
400334	-0.527423393499255
401001	0.802205238170909
401669	-0.653451354147073
402336	-1.6763022789665
403003	-0.945211303907105
403670	-0.0407015757523845
404337	0.262311962566872
405005	-1.16074728953431
405672	-0.907038557181972
406339	1.02858857194587
407006	-0.834335900839289
407674	-0.897671151205534
408341	0.166852456668289
409008	0.797230739678703
409675	0.557356538449599
410342	0.16940758699371
411010	-0.130478077912598
411677	-0.158259255667888
412344	0.275853178174077
413011	0.233895582845358
413679	0.0162703658231529
414346	0.380431094713193
415013	-0.0647346603303733
415680	0.576320826090759
416347	1.60598608639568
417015	-0.179244860859265
417682	-0.886537994470577
418349	1.71101643376391
419016	-0.00498462023597033
419684	1.51061022285832
420351	-0.799942171032234
421018	-1.46005236200152
421685	-1.09569976501422
422352	0.825503912925936
423020	0.817033816170716
423687	2.00980701968243
424354	-0.350524620857696
425021	0.686797966564981
425689	-0.492354703521735
426356	0.478465232446742
427023	0.52050336532584
427690	0.325662157760771
428357	-1.15820268563768
429025	0.377515136095534
429692	-0.608745300884815
430359	-0.250002242051681
431026	1.33723802229961
431694	0.853619937909277
432361	0.908829720962446
433028	-1.35742102565811
433695	1.93259235165854
434362	0.343328674735225
435030	0.28660000663655
435697	-1.6661450465816
436364	0.699009541185762
437031	0.949261303593594
437699	-1.40641556596894
438366	0.394945632820384
439033	1.13575500766654
439700	-0.497269482872745
440367	1.66325452607595
441035	0.452045691612233
441702	0.872805123282607
442369	0.504552274877625
443036	1.82345472748145
443704	-0.250884997019929
444371	0.591686110536971
445038	0.399654356451227
445705	0.140885094553018
446372	-0.479492265872059
447040	1.01711603680854
447707	-0.0562566053730168
448374	2.14570007939772
449041	-0.273096281107826
449709	1.05497447059069
450376	-0.583994289139552
451043	-0.118147151879006
451710	0.87935658455545
452377	0.820992892269603
453045	-1.23915992289802
453712	0.0470402070182962
454379	-0.305525138690062
455046	0.442815180283179
455714	-1.10151676422639
456381	-1.94485598248404
457048	1.32400144858909
457715	2.33252093275792
458382	-1.40886805588089
459050	0.237821656411428
459717	-0.171692231190979
460384	-0.821382544740885
461051	0.851469473961876
461719	1.23472470802694
462386	0.850781448543846
463053	-0.822096982248173
463720	1.03795991134225
464387	-0.0457291071676573
465055	0.979516473027017
465722	-1.83282564406863
466389	-1.07766087892515
467056	0.695745138512596
467724	1.04684536612259
468391	0.76241605648467
469058	0.334506174730167
469725	-0.52467196173989
470392	0.776370363204198
471060	-0.304466460342179
471727	1.26312069697987
472394	0.398682206617087
473061	0.805744393538625
473729	0.846654628370969
474396	0.882113650489521
475063	0.425304430245026
475730	0.225609386630348
476397	-1.1745874118455
477065	0.0939188205763318
477732	-0.33652547624127
478399	1.33792705971619
479066	0.247919204323702
479734	0.409034761086621
480401	-2.65748365548202
481068	-1.51468319034757
481735	-0.383288606724409
482402	-1.54368012175125
483070	-1.2358534893058
483737	-0.652037346444301
484404	1.6936758419785
485071	1.47332389340671
485739	0.11238861675578
486406	0.371083931424079
487073	-1.20695560155036
487740	0.864107630219032
488407	-1.05343033809157
489075	-2.74613996614754
489742	-0.31805423389479
490409	-1.18530311830042
491076	-0.349522619056743
491744	-1.49293747919375
492411	0.889598716945319
493078	-0.389846044461627
493745	1.24224495924494
494412	0.123167215889661
495080	0.694277420183944
495747	-0.130859615329387
496414	0.791680236633028
497081	-2.28259040501792
497749	-0.364882035371614
498416	0.203423763840873
499083	0.534965472064339
499750	-0.180960884279684
500417	0.563379349332135
501085	0.245118881200048
501752	0.428642799791125
502419	1.08263095202619
503086	0.915013109122365
503753	1.50972628942978
504421	0.82317118652552
505088	0.924799083127928
505755	1.25132326360263
506422	0.514392813044152
507090	1.13539270715574
507757	1.89593143071152
508424	-0.128191798695607
509091	-0.137981266092696
509758	-0.54641353745949
510426	2.15697710133471
511093	-0.667578415968288
511760	2.01661501608289
512427	0.797632668631207
513095	0.924864482768464
513762	1.87608182782004
514429	-0.269539100878951
515096	0.311805881643222
515763	2.04648035787195
516431	2.1147600887963
517098	2.54208053910606
517765	0.19302199103885
518432	2.22067171049691
519100	1.72292523594306
519767	1.30817560409376
520434	0.574583923304042
521101	2.06738932247978
521768	-0.238179533874886
522436	-1.02819835758376
523103	0.962548129461299
523770	2.16818675641907
524437	-0.438772757906585
525105	0.0219152385802701
525772	1.47346703085742
526439	0.82619732165311
527106	-0.301138410313885
527773	1.13767571718567
528441	0.749578633795099
529108	0.342191082129011
529775	2.28500467210928
530442	-1.12897905666743
531110	0.0118186366270244
531777	0.779705630663126
532444	-0.904576128371106
533111	0.404941415516886
533778	2.73215093561089
534446	-0.0908626090136451
535113	1.39866964554997
535780	0.0348698481449566
536447	0.404182362750519
537115	0.943509852202135
537782	1.0963847044669
538449	1.76724583281063
539116	0.922431168542779
539783	0.728480642367777
540451	0.237962944155686
541118	1.92370152961029
541785	1.10552040441214
542452	1.49999255629518
543120	0.159739098717416
543787	1.13748271126411
544454	2.3417576128658
545121	2.18120029485658
545788	1.61585110900931
546456	3.33410755647309
547123	1.05419540547851
547790	-0.180749201086388
548457	-0.00689630862261748
549125	2.2704232706315
549792	1.42263385500043
550459	1.20640539362857
551126	1.7119064826926
551793	0.998311774542966
552461	0.0644604398545621
553128	0.10663358048026
553795	0.592692666646109
554462	2.1580413343758
555130	2.43194789525962
555797	0.0297305295499302
556464	0.902484159343029
557131	0.0201699267385191
557798	0.551676602368696
558466	-0.808507760312219
559133	-1.50348420171282
559800	1.19332094388236
560467	2.05834642167176
561135	2.12755696196646
561802	2.71030418426232
562469	1.43237416770317
563136	-0.359732582725382
563803	1.69736890287517
564471	-0.239874989193371
565138	1.67284089992846
565805	0.176039994655125
566472	1.36863902437269
567140	1.76573491360294
567807	-0.493900860918237
568474	1.07093355171338
569141	-1.01330117749426
569808	1.74123328297056
570476	-0.549117525541256
571143	0.912192888444737
571810	-0.499029479783047
572477	0.967580465913197
573145	1.47782882308842
573812	1.50451874418241
574479	-0.434056912321893
575146	1.09841917904282
575813	3.03763901856798
576481	1.84277664626159
577148	2.12209495839615
577815	0.710499390869158
578482	0.780719872655285
579150	-0.458603159753239
579817	2.0135241583412
580484	0.961323892181265
581151	1.00841304971987
581818	0.976629333886537
582486	2.57463598051224
583153	2.23553195381591
583820	2.51633821546199
584487	2.33041447970745
585155	2.73186686888864
585822	1.21941817491817
586489	0.0264220693699591
587156	1.29978185291499
587823	1.2175100376345
588491	1.7705573561445
589158	1.5428435911096
589825	-0.0420212576828787
590492	2.06167973458291
591160	-0.0385023650213314
591827	1.50280432623581
592494	1.22657676512357
593161	1.41239911609412
593828	0.84299853228386
594496	-0.328322286664082
595163	1.63453900350734
595830	-0.165136732146201
596497	1.44745706604639
597165	1.51194517537475
597832	1.51928616267861
598499	0.214629214251475
599166	1.13641485913394
599833	0.589715298009718
600501	1.6351351978065
601168	0.98782638693147
601835	1.90394675214975
602502	1.83777024277234
603170	1.1396301261967
603837	-0.119741409617747
604504	0.908770486075881
605171	0.354850761085061
605838	0.81580609732972
606506	-0.00473690812269956
607173	-0.930364149742658
607840	2.4752661285712
608507	1.41258941043615
609175	0.814736294437031
609842	0.845070871296542
610509	0.520436385148518
611176	-1.79821530845364
611843	-0.189324986593723
612511	2.12984049723536
613178	1.26426448821314
613845	1.45735268342459
614512	2.01868544953332
615180	0.155167880882018
615847	0.153114877806456
616514	2.47073034099214
617181	1.1808476446839
617848	2.16176006757245
618516	1.31420710519809
619183	-1.23078055329703
619850	2.14902788887509
620517	1.36528151436889
621185	-0.246238442038713
621852	0.673490028164703
622519	1.6480230840564
623186	0.511689697155385
623853	-0.117979068125779
624521	1.43027144819696
625188	0.197333621391312
625855	0.761848235429435
626522	2.21239537408475
627190	1.1426887288576
627857	1.28044577618688
628524	2.29400129813009
629191	1.23250856212432
629858	0.912004276677592
630526	2.80939006858249
631193	1.27336611359534
631860	1.07503015975273
632527	0.0439001758277114
633195	2.74319737690785
633862	-0.901550737804488
634529	0.119380851060321
635196	0.921406888905987
635863	1.78968966676691
636531	3.07958164942562
637198	1.71503535003214
637865	2.4114890934509
638532	0.623386306649473
639200	1.59758006232829
639867	0.284663548047803
640534	-0.310825223050649
641201	1.7169236118261
641868	-0.514443143482403
642536	-2.39965327245998
643203	0.0293909567591238
643870	1.35432370157415
644537	1.49666735808642
645205	-0.720782984731685
645872	-0.00880250020459061
646539	2.92719054912277
647206	0.55146932008967
647873	-0.670347084357942
648541	1.6347877253939
649208	0.067599340147943
649875	0.865761760434119
650542	2.26079362302276
651210	1.7539134992891
651877	1.67324983076439
652544	1.15827187084488
653211	3.62259492038281
653878	-0.668468755004212
654546	0.425821492378474
655213	0.4720449105962
655880	1.32011332944219
656547	0.661036345762098
657215	1.09673856598572
657882	2.35166514240849
658549	2.14354622170169
659216	-0.733332856103623
659883	0.683554533614757
660551	1.5870607628187
661218	-1.15814272016099
661885	1.27672998220458
662552	1.55522083581268
663220	1.44279843816761
663887	1.47982610494906
664554	1.70255006452707
665221	-1.91712279586684
665888	2.50735033476753
666556	0.635256827904709
667223	1.71685370032458
667890	1.63196126165426
668557	1.97163660165372
669225	0.295087915927128
669892	0.44536512961797
670559	0.439064673441213
671226	-0.361932312076017
671893	0.474429840283741
672561	1.15312992872877
673228	0.200649192916435
673895	-0.929778373132442
674562	0.39894417880931
675230	0.994703592903099
675897	-1.02191534360643
676564	3.46600583670402
677231	0.6332297479848
677898	-1.50452520167309
678566	1.28877937879854
679233	-1.29703787696682
679900	2.8669172362967
680567	0.41660866272771
681235	0.377631396607464
681902	0.411302779754924
682569	2.00357505855073
683236	-0.161469539213806
683903	1.63935066717451
684571	0.87819963545702
685238	1.78798358902869
685905	0.72656694054835
686572	1.68710199294523
687240	1.64942180786219
687907	1.41867695430708
688574	2.81125157183567
689241	1.20326982141109
689908	1.29773259952761
690576	0.422865426982727
691243	0.0933843599208958
691910	1.6569494566832
692577	0.868953884200578
693245	0.930621780825699
693912	0.644185127994597
694579	0.23332822702729
695246	2.28313665979138
695913	1.54909303053534
696581	0.572091068017276
697248	0.354105829235487
697915	0.726257674065601
698582	-0.581834426491483
699250	0.725877441268703
699917	1.12985627155372
700584	0.907064724659098
701251	0.231161311160635
701918	2.22571992596419
702586	-1.62420789636982
703253	0.783751143703169
703920	-1.51803517653282
704587	-0.765213974948326
705254	0.545971812411557
705922	0.396294952963944
706589	-0.82739327579131
707256	1.83843823142
707923	0.603233667408613
708591	0.154500168018097
709258	-0.0960906720363396
709925	1.20927506972533
710592	-1.32061346191719
711259	-0.370305013415422
711927	-0.590855936150436
712594	-0.0669066325865608
713261	-0.95619979721875
713928	0.658435559002738
714596	1.33910527480044
715263	0.806641449634554
715930	-0.947113180015092
716597	0.914697596792284
717264	0.300779480376762
717932	-0.788757061848084
718599	0.292911998877553
719266	0.778523195206021
719933	1.27187908166555
720601	0.629911966386681
721268	0.344878923054133
721935	-1.05012540563879
722602	2.10584008606567
723269	-0.572901400269564
723937	0.342275306577584
724604	-1.12689207690636
725271	0.434492249385787
725938	-1.10775772091906
726606	0.0063153797450183
727273	0.930413326465412
727940	1.54412611519568
728607	0.849548987563101
729274	0.712536606946633
729942	0.860044517516659
730609	1.17219259684088
731276	-0.233418413897608
731943	1.14710118443568
732611	0.746025098754783
733278	1.54267610595145
733945	0.909687402074423
734612	-1.85709538609974
735279	-0.272414302980707
735947	-0.254280480892323
736614	-0.494669603337894
737281	-0.814929350148444
737948	-0.254535946343801
738616	0.444888090568138
739283	-0.324150322481668
739950	-0.123514431520296
740617	-0.390880603226747
741284	1.35140838764854
741952	1.04324242278897
742619	0.238759076620222
743286	-0.776853679131276
743953	0.541543765282925
744621	-0.657870602660279
745288	0.777298461783264
745955	-1.75411610627899
746622	-2.40586113093747
747289	-0.355500207071235
747957	0.437788710463559
748624	0.76707689611497
749291	-1.06212591967345
749958	-1.01953551257041
750626	-0.103987902014044
751293	0.166385879380367
751960	0.960365012367391
752627	1.67984908939225
753294	-0.853886574368257
753962	0.522725767781594
754629	2.27383459581102
755296	-0.647418919729813
755963	-0.957750549844839
756631	-0.970020470137222
757298	-1.51533310797883
757965	-0.514675941603164
758632	-0.251599885622693
759299	1.72252050531105
759967	-0.4742516603843
760634	0.446475092039096
761301	1.07061902077302
761968	-0.343976888546445
762636	-0.323067907738383
763303	0.302887043355652
763970	1.167142449597
764637	-1.09307659698487
765304	0.216151748173332
765972	-0.841166276149498
766639	0.986311802866575
767306	-0.155124260025921
767973	0.777668739843291
768641	-0.231362216659343
769308	-0.463459048649256
769975	0.540997935074385
770642	-1.56043697871648
771309	-0.332765245819072
771977	-1.34253863899976
772644	1.15776692096814
773311	-0.267870980133366
773978	0.911130201743117
774646	-0.276371709454969
775313	0.731840243915595
775980	-1.67710816735673
776647	0.901811456653691
777314	-0.895505012880979
777982	1.52033581063439
778649	-0.203933685986426
779316	-0.894584052298035
779983	0.292494661112143
780651	0.448026292023968
781318	-0.977357454555118
781985	2.00219895141826
782652	1.2286376473705
783319	1.59163278034149
783987	-2.12231657485215
784654	0.744815499717412
785321	-1.57033644694993
785988	-0.540812935475148
786656	-0.786388533797617
787323	0.0526294890949879
787990	-0.560593399238624
788657	-1.42548325871089
789324	0.450243201105513
789992	-0.716016853290778
790659	-0.167657448297452
791326	0.219701949257748
791993	0.103585821154605
792661	-0.420551745129206
793328	-2.08771820101863
793995	-1.07166761673948
794662	0.342813544708926
795329	-0.521845401536364
795997	0.216615205354785
796664	-0.726181941316174
797331	-0.446179883774796
797998	-0.747321168994917
798666	-1.17152677639014
799333	-1.17388720185246
8e+05	-0.230213908590821
